timestamp,price,volume
2025-10-30T00:27:49.148265,98.28,36
2025-10-30T00:27:50.148265,98.38,16
2025-10-30T00:27:51.148265,98.54,26
2025-10-30T00:27:52.148265,98.4,77
2025-10-30T00:27:53.148265,98.63,52
2025-10-30T00:27:54.148265,98.71,56
2025-10-30T00:27:55.148265,98.75,16
2025-10-30T00:27:56.148265,98.7,118
2025-10-30T00:27:57.148265,98.42,103
2025-10-30T00:27:58.148265,98.29,7
2025-10-30T00:27:59.148265,98.52,21
2025-10-30T00:28:00.148265,98.82,24
2025-10-30T00:28:01.148265,98.76,45
2025-10-30T00:28:02.148265,98.92,23
2025-10-30T00:28:03.148265,98.86,78
2025-10-30T00:28:04.148265,98.97,88
2025-10-30T00:28:05.148265,98.7,67
2025-10-30T00:28:06.148265,98.6,51
2025-10-30T00:28:07.148265,98.38,27
2025-10-30T00:28:08.148265,98.26,9
2025-10-30T00:28:09.148265,98.4,12
2025-10-30T00:28:10.148265,98.61,12
2025-10-30T00:28:11.148265,98.54,7
2025-10-30T00:28:12.148265,98.88,5
2025-10-30T00:28:13.148265,99.06,73
2025-10-30T00:28:14.148265,99.27,1
2025-10-30T00:28:15.148265,98.92,20
2025-10-30T00:28:16.148265,98.93,23
2025-10-30T00:28:17.148265,98.83,8
2025-10-30T00:28:18.148265,99.0,82
2025-10-30T00:28:19.148265,98.7,9
2025-10-30T00:28:20.148265,98.51,56
2025-10-30T00:28:21.148265,98.59,13
2025-10-30T00:28:22.148265,98.44,69
2025-10-30T00:28:23.148265,98.5,29
2025-10-30T00:28:24.148265,98.33,82
2025-10-30T00:28:25.148265,98.29,31
2025-10-30T00:28:26.148265,98.39,146
2025-10-30T00:28:27.148265,98.23,208
2025-10-30T00:28:28.148265,98.07,24
2025-10-30T00:28:29.148265,98.11,37
2025-10-30T00:28:30.148265,98.46,80
2025-10-30T00:28:31.148265,98.38,7
2025-10-30T00:28:32.148265,98.38,103
2025-10-30T00:28:33.148265,98.66,40
2025-10-30T00:28:34.148265,98.97,95
2025-10-30T00:28:35.148265,99.2,16
2025-10-30T00:28:36.148265,99.21,117
2025-10-30T00:28:37.148265,99.05,7
2025-10-30T00:28:38.148265,98.61,12
2025-10-30T00:28:39.148265,98.79,29
2025-10-30T00:28:40.148265,98.76,2
2025-10-30T00:28:41.148265,98.8,34
2025-10-30T00:28:42.148265,98.86,23
2025-10-30T00:28:43.148265,99.5,1
2025-10-30T00:28:44.148265,99.85,52
2025-10-30T00:28:45.148265,99.69,78
2025-10-30T00:28:46.148265,99.8,88
2025-10-30T00:28:47.148265,99.92,59
2025-10-30T00:28:48.148265,100.12,29
2025-10-30T00:28:49.148265,100.36,1
2025-10-30T00:28:50.148265,100.5,90
2025-10-30T00:28:51.148265,100.57,39
2025-10-30T00:28:52.148265,100.53,5
2025-10-30T00:28:53.148265,100.29,16
2025-10-30T00:28:54.148265,100.27,27
2025-10-30T00:28:55.148265,100.33,78
2025-10-30T00:28:56.148265,100.24,117
2025-10-30T00:28:57.148265,100.27,45
2025-10-30T00:28:58.148265,100.51,13
2025-10-30T00:28:59.148265,100.53,7
2025-10-30T00:29:00.148265,100.28,13
2025-10-30T00:29:01.148265,100.4,26
2025-10-30T00:29:02.148265,100.36,183
2025-10-30T00:29:03.148265,100.29,3
2025-10-30T00:29:04.148265,100.05,222
2025-10-30T00:29:05.148265,100.01,40
2025-10-30T00:29:06.148265,99.84,50
2025-10-30T00:29:07.148265,99.98,198
2025-10-30T00:29:08.148265,99.98,77
2025-10-30T00:29:09.148265,100.02,21
2025-10-30T00:29:10.148265,99.99,73
2025-10-30T00:29:11.148265,99.71,66
2025-10-30T00:29:12.148265,99.68,39
2025-10-30T00:29:13.148265,99.73,83
2025-10-30T00:29:14.148265,99.89,31
2025-10-30T00:29:15.148265,100.2,59
2025-10-30T00:29:16.148265,99.95,3
2025-10-30T00:29:17.148265,99.68,74
2025-10-30T00:29:18.148265,99.52,2
2025-10-30T00:29:19.148265,99.56,11
2025-10-30T00:29:20.148265,100.01,36
2025-10-30T00:29:21.148265,100.13,226
2025-10-30T00:29:22.148265,99.98,69
2025-10-30T00:29:23.148265,99.94,10
2025-10-30T00:29:24.148265,99.72,100
2025-10-30T00:29:25.148265,99.99,20
2025-10-30T00:29:26.148265,100.13,110
2025-10-30T00:29:27.148265,100.27,67
2025-10-30T00:29:28.148265,100.43,181
2025-10-30T00:29:29.148265,100.31,34
2025-10-30T00:29:30.148265,99.85,36
2025-10-30T00:29:31.148265,99.86,80
2025-10-30T00:29:32.148265,99.85,46
2025-10-30T00:29:33.148265,99.77,86
2025-10-30T00:29:34.148265,99.6,4
2025-10-30T00:29:35.148265,99.55,54
2025-10-30T00:29:36.148265,99.46,27
2025-10-30T00:29:37.148265,99.71,58
2025-10-30T00:29:38.148265,99.68,102
2025-10-30T00:29:39.148265,99.73,21
2025-10-30T00:29:40.148265,99.89,195
2025-10-30T00:29:41.148265,99.89,147
2025-10-30T00:29:42.148265,100.14,22
2025-10-30T00:29:43.148265,100.27,80
2025-10-30T00:29:44.148265,100.06,7
2025-10-30T00:29:45.148265,99.61,46
2025-10-30T00:29:46.148265,99.62,3
2025-10-30T00:29:47.148265,99.57,75
2025-10-30T00:29:48.148265,99.44,41
2025-10-30T00:29:49.148265,99.59,46
2025-10-30T00:29:50.148265,99.38,23
2025-10-30T00:29:51.148265,98.94,72
2025-10-30T00:29:52.148265,98.72,25
2025-10-30T00:29:53.148265,98.61,52
2025-10-30T00:29:54.148265,98.61,66
2025-10-30T00:29:55.148265,98.71,34
2025-10-30T00:29:56.148265,98.52,15
2025-10-30T00:29:57.148265,98.68,15
2025-10-30T00:29:58.148265,98.06,16
2025-10-30T00:29:59.148265,98.28,124
2025-10-30T00:30:00.148265,98.18,95
2025-10-30T00:30:01.148265,98.19,30
2025-10-30T00:30:02.148265,98.36,4
2025-10-30T00:30:03.148265,98.23,57
2025-10-30T00:30:04.148265,98.33,21
2025-10-30T00:30:05.148265,98.19,3
2025-10-30T00:30:06.148265,97.79,95
2025-10-30T00:30:07.148265,97.68,62
2025-10-30T00:30:08.148265,97.93,78
2025-10-30T00:30:09.148265,97.81,35
2025-10-30T00:30:10.148265,97.9,7
2025-10-30T00:30:11.148265,97.99,78
2025-10-30T00:30:12.148265,98.24,23
2025-10-30T00:30:13.148265,98.28,81
2025-10-30T00:30:14.148265,98.02,4
2025-10-30T00:30:15.148265,97.93,18
2025-10-30T00:30:16.148265,98.24,37
2025-10-30T00:30:17.148265,98.24,73
2025-10-30T00:30:18.148265,98.27,179
2025-10-30T00:30:19.148265,98.2,51
2025-10-30T00:30:20.148265,97.92,21
2025-10-30T00:30:21.148265,98.01,105
2025-10-30T00:30:22.148265,98.06,10
2025-10-30T00:30:23.148265,97.78,169
2025-10-30T00:30:24.148265,97.39,2
2025-10-30T00:30:25.148265,97.57,6
2025-10-30T00:30:26.148265,97.64,19
2025-10-30T00:30:27.148265,97.74,61
2025-10-30T00:30:28.148265,97.48,112
2025-10-30T00:30:29.148265,97.86,93
2025-10-30T00:30:30.148265,97.86,40
2025-10-30T00:30:31.148265,98.14,6
2025-10-30T00:30:32.148265,98.06,34
2025-10-30T00:30:33.148265,98.29,9
2025-10-30T00:30:34.148265,98.4,53
2025-10-30T00:30:35.148265,98.36,63
2025-10-30T00:30:36.148265,98.06,41
2025-10-30T00:30:37.148265,97.83,87
2025-10-30T00:30:38.148265,97.89,51
2025-10-30T00:30:39.148265,97.9,42
2025-10-30T00:30:40.148265,97.71,26
2025-10-30T00:30:41.148265,97.44,50
2025-10-30T00:30:42.148265,97.17,17
2025-10-30T00:30:43.148265,97.17,156
2025-10-30T00:30:44.148265,96.82,57
2025-10-30T00:30:45.148265,96.86,17
2025-10-30T00:30:46.148265,96.92,28
2025-10-30T00:30:47.148265,96.95,33
2025-10-30T00:30:48.148265,97.03,18
2025-10-30T00:30:49.148265,97.28,63
2025-10-30T00:30:50.148265,97.24,185
2025-10-30T00:30:51.148265,96.86,7
2025-10-30T00:30:52.148265,96.69,19
2025-10-30T00:30:53.148265,96.87,31
2025-10-30T00:30:54.148265,96.85,5
2025-10-30T00:30:55.148265,97.0,17
2025-10-30T00:30:56.148265,96.8,14
2025-10-30T00:30:57.148265,96.98,100
2025-10-30T00:30:58.148265,97.07,43
2025-10-30T00:30:59.148265,97.22,18
2025-10-30T00:31:00.148265,97.24,36
2025-10-30T00:31:01.148265,97.01,34
2025-10-30T00:31:02.148265,96.99,145
2025-10-30T00:31:03.148265,97.03,35
2025-10-30T00:31:04.148265,97.16,21
2025-10-30T00:31:05.148265,97.13,2
2025-10-30T00:31:06.148265,96.73,53
2025-10-30T00:31:07.148265,96.74,31
2025-10-30T00:31:08.148265,96.37,28
2025-10-30T00:31:09.148265,96.28,107
2025-10-30T00:31:10.148265,96.23,22
2025-10-30T00:31:11.148265,95.91,25
2025-10-30T00:31:12.148265,95.8,40
2025-10-30T00:31:13.148265,95.75,3
2025-10-30T00:31:14.148265,95.42,16
2025-10-30T00:31:15.148265,95.41,225
2025-10-30T00:31:16.148265,95.37,184
2025-10-30T00:31:17.148265,95.28,25
2025-10-30T00:31:18.148265,95.33,139
2025-10-30T00:31:19.148265,95.16,70
2025-10-30T00:31:20.148265,95.23,34
2025-10-30T00:31:21.148265,95.45,2
2025-10-30T00:31:22.148265,95.56,32
2025-10-30T00:31:23.148265,95.69,30
2025-10-30T00:31:24.148265,95.51,19
2025-10-30T00:31:25.148265,95.37,47
2025-10-30T00:31:26.148265,95.67,67
2025-10-30T00:31:27.148265,96.17,17
2025-10-30T00:31:28.148265,95.98,38
2025-10-30T00:31:29.148265,96.29,61
2025-10-30T00:31:30.148265,96.18,22
2025-10-30T00:31:31.148265,96.52,56
2025-10-30T00:31:32.148265,96.77,79
2025-10-30T00:31:33.148265,96.74,64
2025-10-30T00:31:34.148265,96.72,32
2025-10-30T00:31:35.148265,96.68,170
2025-10-30T00:31:36.148265,96.75,43
2025-10-30T00:31:37.148265,96.42,63
2025-10-30T00:31:38.148265,96.32,49
2025-10-30T00:31:39.148265,96.26,48
2025-10-30T00:31:40.148265,96.32,57
2025-10-30T00:31:41.148265,96.23,1
2025-10-30T00:31:42.148265,96.32,1
2025-10-30T00:31:43.148265,96.29,18
2025-10-30T00:31:44.148265,96.46,26
2025-10-30T00:31:45.148265,96.7,74
2025-10-30T00:31:46.148265,97.04,66
2025-10-30T00:31:47.148265,96.85,3
2025-10-30T00:31:48.148265,96.94,19
2025-10-30T00:31:49.148265,97.04,54
2025-10-30T00:31:50.148265,96.87,9
2025-10-30T00:31:51.148265,96.84,121
2025-10-30T00:31:52.148265,96.74,73
2025-10-30T00:31:53.148265,96.89,63
2025-10-30T00:31:54.148265,96.7,47
2025-10-30T00:31:55.148265,96.47,10
2025-10-30T00:31:56.148265,96.48,12
2025-10-30T00:31:57.148265,96.73,180
2025-10-30T00:31:58.148265,96.68,11
2025-10-30T00:31:59.148265,96.83,61
2025-10-30T00:32:00.148265,96.76,135
2025-10-30T00:32:01.148265,96.92,79
2025-10-30T00:32:02.148265,96.91,56
2025-10-30T00:32:03.148265,97.01,23
2025-10-30T00:32:04.148265,97.37,154
2025-10-30T00:32:05.148265,97.33,81
2025-10-30T00:32:06.148265,97.29,62
2025-10-30T00:32:07.148265,97.45,21
2025-10-30T00:32:08.148265,97.31,32
2025-10-30T00:32:09.148265,97.36,11
2025-10-30T00:32:10.148265,96.92,59
2025-10-30T00:32:11.148265,96.81,7
2025-10-30T00:32:12.148265,96.62,13
2025-10-30T00:32:13.148265,96.45,55
2025-10-30T00:32:14.148265,96.18,2
2025-10-30T00:32:15.148265,96.13,26
2025-10-30T00:32:16.148265,96.11,73
2025-10-30T00:32:17.148265,96.02,1
2025-10-30T00:32:18.148265,95.6,26
2025-10-30T00:32:19.148265,95.46,136
2025-10-30T00:32:20.148265,95.62,11
2025-10-30T00:32:21.148265,95.47,166
2025-10-30T00:32:22.148265,95.35,119
2025-10-30T00:32:23.148265,95.6,4
2025-10-30T00:32:24.148265,95.39,64
2025-10-30T00:32:25.148265,95.28,137
2025-10-30T00:32:26.148265,95.38,106
2025-10-30T00:32:27.148265,95.32,9
2025-10-30T00:32:28.148265,95.89,25
2025-10-30T00:32:29.148265,95.57,34
2025-10-30T00:32:30.148265,96.02,130
2025-10-30T00:32:31.148265,95.83,104
2025-10-30T00:32:32.148265,96.08,5
2025-10-30T00:32:33.148265,96.09,203
2025-10-30T00:32:34.148265,95.97,39
2025-10-30T00:32:35.148265,96.53,34
2025-10-30T00:32:36.148265,96.88,31
2025-10-30T00:32:37.148265,96.74,10
2025-10-30T00:32:38.148265,96.83,30
2025-10-30T00:32:39.148265,96.9,14
2025-10-30T00:32:40.148265,97.02,78
2025-10-30T00:32:41.148265,97.31,41
2025-10-30T00:32:42.148265,97.32,96
2025-10-30T00:32:43.148265,97.2,113
2025-10-30T00:32:44.148265,97.31,4
2025-10-30T00:32:45.148265,97.1,55
2025-10-30T00:32:46.148265,97.14,19
2025-10-30T00:32:47.148265,97.24,14
2025-10-30T00:32:48.148265,97.23,70
2025-10-30T00:32:49.148265,97.37,153
2025-10-30T00:32:50.148265,97.27,1
2025-10-30T00:32:51.148265,97.57,53
2025-10-30T00:32:52.148265,97.55,6
2025-10-30T00:32:53.148265,97.48,18
2025-10-30T00:32:54.148265,97.29,112
2025-10-30T00:32:55.148265,97.42,60
2025-10-30T00:32:56.148265,97.38,123
2025-10-30T00:32:57.148265,97.47,17
2025-10-30T00:32:58.148265,97.37,7
2025-10-30T00:32:59.148265,97.28,8
2025-10-30T00:33:00.148265,97.28,26
2025-10-30T00:33:01.148265,97.01,39
2025-10-30T00:33:02.148265,96.77,54
2025-10-30T00:33:03.148265,96.81,12
2025-10-30T00:33:04.148265,96.82,103
2025-10-30T00:33:05.148265,97.14,4
2025-10-30T00:33:06.148265,96.85,4
2025-10-30T00:33:07.148265,96.95,41
2025-10-30T00:33:08.148265,97.18,35
2025-10-30T00:33:09.148265,97.27,42
2025-10-30T00:33:10.148265,97.37,36
2025-10-30T00:33:11.148265,97.51,6
2025-10-30T00:33:12.148265,97.58,4
2025-10-30T00:33:13.148265,97.83,35
2025-10-30T00:33:14.148265,97.91,36
2025-10-30T00:33:15.148265,97.71,30
2025-10-30T00:33:16.148265,97.91,82
2025-10-30T00:33:17.148265,97.99,64
2025-10-30T00:33:18.148265,97.7,68
2025-10-30T00:33:19.148265,97.92,43
2025-10-30T00:33:20.148265,98.09,3
2025-10-30T00:33:21.148265,98.14,256
2025-10-30T00:33:22.148265,98.21,135
2025-10-30T00:33:23.148265,98.18,1
2025-10-30T00:33:24.148265,97.9,72
2025-10-30T00:33:25.148265,98.08,191
2025-10-30T00:33:26.148265,97.96,247
2025-10-30T00:33:27.148265,97.8,24
2025-10-30T00:33:28.148265,98.09,23
2025-10-30T00:33:29.148265,97.78,57
2025-10-30T00:33:30.148265,97.65,52
2025-10-30T00:33:31.148265,97.44,21
2025-10-30T00:33:32.148265,97.55,37
2025-10-30T00:33:33.148265,97.77,65
2025-10-30T00:33:34.148265,97.77,1
2025-10-30T00:33:35.148265,97.79,17
2025-10-30T00:33:36.148265,97.68,37
2025-10-30T00:33:37.148265,97.46,86
2025-10-30T00:33:38.148265,97.46,16
2025-10-30T00:33:39.148265,97.64,138
2025-10-30T00:33:40.148265,97.63,82
2025-10-30T00:33:41.148265,97.54,27
2025-10-30T00:33:42.148265,97.58,1
2025-10-30T00:33:43.148265,97.18,11
2025-10-30T00:33:44.148265,97.22,45
2025-10-30T00:33:45.148265,97.25,60
2025-10-30T00:33:46.148265,97.55,25
2025-10-30T00:33:47.148265,97.65,13
2025-10-30T00:33:48.148265,97.73,2
2025-10-30T00:33:49.148265,98.11,35
2025-10-30T00:33:50.148265,98.02,65
2025-10-30T00:33:51.148265,98.37,19
2025-10-30T00:33:52.148265,98.13,19
2025-10-30T00:33:53.148265,97.96,17
2025-10-30T00:33:54.148265,98.14,12
2025-10-30T00:33:55.148265,98.37,17
2025-10-30T00:33:56.148265,98.81,105
2025-10-30T00:33:57.148265,98.99,121
2025-10-30T00:33:58.148265,98.84,34
2025-10-30T00:33:59.148265,98.69,179
2025-10-30T00:34:00.148265,98.96,77
2025-10-30T00:34:01.148265,98.85,19
2025-10-30T00:34:02.148265,98.75,23
2025-10-30T00:34:03.148265,98.81,70
2025-10-30T00:34:04.148265,98.43,17
2025-10-30T00:34:05.148265,98.49,61
2025-10-30T00:34:06.148265,98.64,41
2025-10-30T00:34:07.148265,98.23,171
2025-10-30T00:34:08.148265,98.13,13
2025-10-30T00:34:09.148265,98.09,11
2025-10-30T00:34:10.148265,97.82,93
2025-10-30T00:34:11.148265,97.47,4
2025-10-30T00:34:12.148265,97.45,15
2025-10-30T00:34:13.148265,97.32,55
2025-10-30T00:34:14.148265,97.0,10
2025-10-30T00:34:15.148265,96.76,71
2025-10-30T00:34:16.148265,96.72,32
2025-10-30T00:34:17.148265,96.48,101
2025-10-30T00:34:18.148265,96.24,1
2025-10-30T00:34:19.148265,96.66,138
2025-10-30T00:34:20.148265,96.75,387
2025-10-30T00:34:21.148265,96.73,32
2025-10-30T00:34:22.148265,96.74,11
2025-10-30T00:34:23.148265,97.0,123
2025-10-30T00:34:24.148265,96.68,23
2025-10-30T00:34:25.148265,96.57,38
2025-10-30T00:34:26.148265,96.47,35
2025-10-30T00:34:27.148265,96.59,34
2025-10-30T00:34:28.148265,97.03,31
2025-10-30T00:34:29.148265,97.35,91
2025-10-30T00:34:30.148265,97.51,26
2025-10-30T00:34:31.148265,97.41,41
2025-10-30T00:34:32.148265,97.43,15
2025-10-30T00:34:33.148265,97.54,136
2025-10-30T00:34:34.148265,97.36,8
2025-10-30T00:34:35.148265,97.26,20
2025-10-30T00:34:36.148265,96.99,34
2025-10-30T00:34:37.148265,97.24,53
2025-10-30T00:34:38.148265,97.18,86
2025-10-30T00:34:39.148265,97.04,169
2025-10-30T00:34:40.148265,96.9,9
2025-10-30T00:34:41.148265,96.73,79
2025-10-30T00:34:42.148265,96.88,33
2025-10-30T00:34:43.148265,97.15,124
2025-10-30T00:34:44.148265,96.88,3
2025-10-30T00:34:45.148265,96.81,1
2025-10-30T00:34:46.148265,97.08,55
2025-10-30T00:34:47.148265,96.7,72
2025-10-30T00:34:48.148265,96.38,13
2025-10-30T00:34:49.148265,96.57,61
2025-10-30T00:34:50.148265,96.8,23
2025-10-30T00:34:51.148265,96.81,48
2025-10-30T00:34:52.148265,96.68,33
2025-10-30T00:34:53.148265,96.45,33
2025-10-30T00:34:54.148265,96.69,1
2025-10-30T00:34:55.148265,96.7,37
2025-10-30T00:34:56.148265,96.62,1
2025-10-30T00:34:57.148265,97.15,83
2025-10-30T00:34:58.148265,96.99,120
2025-10-30T00:34:59.148265,96.68,5
2025-10-30T00:35:00.148265,96.77,10
2025-10-30T00:35:01.148265,96.83,37
2025-10-30T00:35:02.148265,96.89,25
2025-10-30T00:35:03.148265,96.75,23
2025-10-30T00:35:04.148265,96.54,231
2025-10-30T00:35:05.148265,96.68,12
2025-10-30T00:35:06.148265,96.53,53
2025-10-30T00:35:07.148265,96.19,97
2025-10-30T00:35:08.148265,96.2,23
2025-10-30T00:35:09.148265,96.11,40
2025-10-30T00:35:10.148265,96.13,9
2025-10-30T00:35:11.148265,96.14,34
2025-10-30T00:35:12.148265,95.83,41
2025-10-30T00:35:13.148265,95.97,97
2025-10-30T00:35:14.148265,96.16,2
2025-10-30T00:35:15.148265,96.29,11
2025-10-30T00:35:16.148265,96.56,32
2025-10-30T00:35:17.148265,96.26,2
2025-10-30T00:35:18.148265,96.65,114
2025-10-30T00:35:19.148265,96.85,41
2025-10-30T00:35:20.148265,97.29,18
2025-10-30T00:35:21.148265,97.38,162
2025-10-30T00:35:22.148265,97.1,62
2025-10-30T00:35:23.148265,96.93,25
2025-10-30T00:35:24.148265,97.03,13
2025-10-30T00:35:25.148265,97.08,89
2025-10-30T00:35:26.148265,96.76,20
2025-10-30T00:35:27.148265,97.02,70
2025-10-30T00:35:28.148265,97.39,64
2025-10-30T00:35:29.148265,97.84,34
2025-10-30T00:35:30.148265,97.9,28
2025-10-30T00:35:31.148265,97.89,91
2025-10-30T00:35:32.148265,97.71,154
2025-10-30T00:35:33.148265,97.99,25
2025-10-30T00:35:34.148265,98.0,15
2025-10-30T00:35:35.148265,97.95,245
2025-10-30T00:35:36.148265,97.77,141
2025-10-30T00:35:37.148265,97.78,28
2025-10-30T00:35:38.148265,97.66,4
2025-10-30T00:35:39.148265,97.4,48
2025-10-30T00:35:40.148265,97.49,4
2025-10-30T00:35:41.148265,97.2,8
2025-10-30T00:35:42.148265,97.13,67
2025-10-30T00:35:43.148265,96.86,19
2025-10-30T00:35:44.148265,96.88,18
2025-10-30T00:35:45.148265,96.89,22
2025-10-30T00:35:46.148265,96.88,10
2025-10-30T00:35:47.148265,96.98,29
2025-10-30T00:35:48.148265,96.79,1
2025-10-30T00:35:49.148265,96.72,21
2025-10-30T00:35:50.148265,96.94,19
2025-10-30T00:35:51.148265,97.08,24
2025-10-30T00:35:52.148265,97.03,4
2025-10-30T00:35:53.148265,97.22,115
2025-10-30T00:35:54.148265,97.67,42
2025-10-30T00:35:55.148265,97.37,9
2025-10-30T00:35:56.148265,97.29,17
2025-10-30T00:35:57.148265,97.36,33
2025-10-30T00:35:58.148265,97.55,27
2025-10-30T00:35:59.148265,97.63,33
2025-10-30T00:36:00.148265,97.76,14
2025-10-30T00:36:01.148265,97.83,49
2025-10-30T00:36:02.148265,97.72,5
2025-10-30T00:36:03.148265,97.65,18
2025-10-30T00:36:04.148265,97.82,48
2025-10-30T00:36:05.148265,97.76,81
2025-10-30T00:36:06.148265,97.68,84
2025-10-30T00:36:07.148265,97.83,98
2025-10-30T00:36:08.148265,97.93,19
2025-10-30T00:36:09.148265,97.91,147
2025-10-30T00:36:10.148265,97.96,167
2025-10-30T00:36:11.148265,98.12,173
2025-10-30T00:36:12.148265,98.04,33
2025-10-30T00:36:13.148265,98.33,42
2025-10-30T00:36:14.148265,98.34,84
2025-10-30T00:36:15.148265,98.53,24
2025-10-30T00:36:16.148265,98.72,44
2025-10-30T00:36:17.148265,98.89,39
2025-10-30T00:36:18.148265,98.79,152
2025-10-30T00:36:19.148265,98.56,30
2025-10-30T00:36:20.148265,98.51,17
2025-10-30T00:36:21.148265,98.31,59
2025-10-30T00:36:22.148265,98.46,26
2025-10-30T00:36:23.148265,98.14,34
2025-10-30T00:36:24.148265,98.04,53
2025-10-30T00:36:25.148265,97.93,62
2025-10-30T00:36:26.148265,97.95,233
2025-10-30T00:36:27.148265,97.88,32
2025-10-30T00:36:28.148265,97.69,126
2025-10-30T00:36:29.148265,97.83,58
2025-10-30T00:36:30.148265,97.5,22
2025-10-30T00:36:31.148265,97.41,112
2025-10-30T00:36:32.148265,97.14,4
2025-10-30T00:36:33.148265,97.08,73
2025-10-30T00:36:34.148265,96.98,52
2025-10-30T00:36:35.148265,96.83,2
2025-10-30T00:36:36.148265,97.12,25
2025-10-30T00:36:37.148265,97.09,69
2025-10-30T00:36:38.148265,97.29,1
2025-10-30T00:36:39.148265,97.25,14
2025-10-30T00:36:40.148265,97.02,43
2025-10-30T00:36:41.148265,97.0,42
2025-10-30T00:36:42.148265,96.82,73
2025-10-30T00:36:43.148265,96.88,44
2025-10-30T00:36:44.148265,96.7,1
2025-10-30T00:36:45.148265,96.7,5
2025-10-30T00:36:46.148265,96.27,6
2025-10-30T00:36:47.148265,96.52,141
2025-10-30T00:36:48.148265,96.63,30
2025-10-30T00:36:49.148265,96.76,11
2025-10-30T00:36:50.148265,96.54,28
2025-10-30T00:36:51.148265,96.56,59
2025-10-30T00:36:52.148265,96.49,83
2025-10-30T00:36:53.148265,96.64,6
2025-10-30T00:36:54.148265,96.8,56
2025-10-30T00:36:55.148265,96.57,8
2025-10-30T00:36:56.148265,96.71,9
2025-10-30T00:36:57.148265,96.7,8
2025-10-30T00:36:58.148265,96.25,13
2025-10-30T00:36:59.148265,96.07,25
2025-10-30T00:37:00.148265,96.18,28
2025-10-30T00:37:01.148265,96.43,1
2025-10-30T00:37:02.148265,96.33,44
2025-10-30T00:37:03.148265,96.25,24
2025-10-30T00:37:04.148265,96.21,69
2025-10-30T00:37:05.148265,96.08,82
2025-10-30T00:37:06.148265,96.16,102
2025-10-30T00:37:07.148265,96.19,10
2025-10-30T00:37:08.148265,96.09,15
2025-10-30T00:37:09.148265,96.28,99
2025-10-30T00:37:10.148265,96.01,45
2025-10-30T00:37:11.148265,95.96,47
2025-10-30T00:37:12.148265,95.81,93
2025-10-30T00:37:13.148265,95.72,48
2025-10-30T00:37:14.148265,95.84,17
2025-10-30T00:37:15.148265,95.56,47
2025-10-30T00:37:16.148265,95.65,6
2025-10-30T00:37:17.148265,95.7,18
2025-10-30T00:37:18.148265,95.82,35
2025-10-30T00:37:19.148265,96.09,27
2025-10-30T00:37:20.148265,96.21,10
2025-10-30T00:37:21.148265,96.35,50
2025-10-30T00:37:22.148265,96.25,460
2025-10-30T00:37:23.148265,95.99,40
2025-10-30T00:37:24.148265,95.88,18
2025-10-30T00:37:25.148265,95.89,29
2025-10-30T00:37:26.148265,96.06,1
2025-10-30T00:37:27.148265,96.12,7
2025-10-30T00:37:28.148265,96.32,35
2025-10-30T00:37:29.148265,95.86,34
2025-10-30T00:37:30.148265,95.78,91
2025-10-30T00:37:31.148265,95.6,33
2025-10-30T00:37:32.148265,95.64,71
2025-10-30T00:37:33.148265,95.66,17
2025-10-30T00:37:34.148265,95.62,9
2025-10-30T00:37:35.148265,95.85,30
2025-10-30T00:37:36.148265,95.83,39
2025-10-30T00:37:37.148265,95.5,6
2025-10-30T00:37:38.148265,95.75,86
2025-10-30T00:37:39.148265,95.97,22
2025-10-30T00:37:40.148265,95.99,63
2025-10-30T00:37:41.148265,95.94,39
2025-10-30T00:37:42.148265,96.03,88
2025-10-30T00:37:43.148265,96.02,69
2025-10-30T00:37:44.148265,95.8,29
2025-10-30T00:37:45.148265,96.5,21
2025-10-30T00:37:46.148265,96.58,255
2025-10-30T00:37:47.148265,96.39,74
2025-10-30T00:37:48.148265,96.42,44
2025-10-30T00:37:49.148265,96.77,21
2025-10-30T00:37:50.148265,96.7,9
2025-10-30T00:37:51.148265,96.43,7
2025-10-30T00:37:52.148265,96.47,3
2025-10-30T00:37:53.148265,96.6,21
2025-10-30T00:37:54.148265,96.55,19
2025-10-30T00:37:55.148265,96.79,60
2025-10-30T00:37:56.148265,96.75,97
2025-10-30T00:37:57.148265,96.9,211
2025-10-30T00:37:58.148265,96.86,164
2025-10-30T00:37:59.148265,96.78,77
2025-10-30T00:38:00.148265,97.31,100
2025-10-30T00:38:01.148265,97.01,6
2025-10-30T00:38:02.148265,97.11,62
2025-10-30T00:38:03.148265,97.0,88
2025-10-30T00:38:04.148265,97.02,33
2025-10-30T00:38:05.148265,96.73,43
2025-10-30T00:38:06.148265,96.71,30
2025-10-30T00:38:07.148265,96.91,50
2025-10-30T00:38:08.148265,96.97,36
2025-10-30T00:38:09.148265,96.91,16
2025-10-30T00:38:10.148265,97.08,150
2025-10-30T00:38:11.148265,97.01,19
2025-10-30T00:38:12.148265,97.34,65
2025-10-30T00:38:13.148265,97.35,65
2025-10-30T00:38:14.148265,97.07,22
2025-10-30T00:38:15.148265,97.14,3
2025-10-30T00:38:16.148265,97.01,28
2025-10-30T00:38:17.148265,96.98,11
2025-10-30T00:38:18.148265,96.94,20
2025-10-30T00:38:19.148265,97.3,43
2025-10-30T00:38:20.148265,97.09,21
2025-10-30T00:38:21.148265,97.0,57
2025-10-30T00:38:22.148265,97.08,76
2025-10-30T00:38:23.148265,97.11,30
